,timepoints,X0,Y0,U0,Zx0,Zy0,X1,Y1,U1,Zx1,Zy1,X2,Y2,U2,Zx2,Zy2,X3,Y3,U3,Zx3,Zy3,X4,Y4,U4,Zx4,Zy4,X5,Y5,U5,Zx5,Zy5,X6,Y6,U6,Zx6,Zy6,X7,Y7,U7,Zx7,Zy7,X8,Y8,U8,Zx8,Zy8,X9,Y9,U9,Zx9,Zy9,X10,Y10,U10,Zx10,Zy10,X11,Y11,U11,Zx11,Zy11,X12,Y12,U12,Zx12,Zy12,X13,Y13,U13,Zx13,Zy13,X14,Y14,U14,Zx14,Zy14
246,123.24649298597193,1.0,65.0,14.0,10.0,10.0,2.0,64.0,14.0,10.0,10.0,5.0,62.0,13.0,10.0,10.0,2.0,72.0,6.0,10.0,10.0,63.0,1.0,16.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,62.0,2.0,16.0,10.0,10.0,64.0,1.0,15.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0,2.0,70.0,8.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,1.0,64.0,15.0,10.0,10.0
247,123.74749498997994,2.0,66.0,12.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,3.0,55.0,22.0,10.0,10.0,2.0,75.0,3.0,10.0,10.0,59.0,4.0,17.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,65.0,3.0,12.0,10.0,10.0,61.0,3.0,16.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,0.0,76.0,4.0,10.0,10.0,1.0,77.0,2.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,68.0,0.0,12.0,10.0,10.0,1.0,66.0,13.0,10.0,10.0
248,124.24849699398796,0.0,67.0,13.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0,2.0,62.0,16.0,10.0,10.0,1.0,74.0,5.0,10.0,10.0,65.0,2.0,13.0,10.0,10.0,3.0,72.0,5.0,10.0,10.0,60.0,3.0,17.0,10.0,10.0,58.0,2.0,20.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,1.0,73.0,6.0,10.0,10.0,1.0,74.0,5.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,67.0,1.0,12.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0
249,124.74949899799599,1.0,67.0,12.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0,2.0,61.0,17.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,67.0,5.0,8.0,10.0,10.0,2.0,72.0,6.0,10.0,10.0,63.0,5.0,12.0,10.0,10.0,58.0,3.0,19.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,0.0,75.0,5.0,10.0,10.0
250,125.250501002004,0.0,69.0,11.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0,3.0,67.0,10.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,63.0,2.0,15.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,62.0,5.0,13.0,10.0,10.0,62.0,2.0,16.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,0.0,72.0,8.0,10.0,10.0
251,125.75150300601202,0.0,70.0,10.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,63.0,3.0,14.0,10.0,10.0,6.0,64.0,10.0,10.0,10.0,63.0,2.0,15.0,10.0,10.0,67.0,1.0,12.0,10.0,10.0,75.0,0.0,5.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,3.0,66.0,11.0,10.0,10.0,66.0,3.0,11.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0
252,126.25250501002003,0.0,70.0,10.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,2.0,75.0,3.0,10.0,10.0,63.0,3.0,14.0,10.0,10.0,5.0,62.0,13.0,10.0,10.0,62.0,2.0,16.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,4.0,67.0,9.0,10.0,10.0,67.0,5.0,8.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0
253,126.75350701402805,0.0,67.0,13.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,2.0,71.0,7.0,10.0,10.0,2.0,72.0,6.0,10.0,10.0,69.0,3.0,8.0,10.0,10.0,4.0,63.0,13.0,10.0,10.0,66.0,2.0,12.0,10.0,10.0,66.0,1.0,13.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,3.0,68.0,9.0,10.0,10.0,64.0,5.0,11.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,2.0,62.0,16.0,10.0,10.0
254,127.25450901803606,1.0,68.0,11.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,2.0,70.0,8.0,10.0,10.0,4.0,68.0,8.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,3.0,69.0,8.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,68.0,3.0,9.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,2.0,70.0,8.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,3.0,69.0,8.0,10.0,10.0,64.0,2.0,14.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,2.0,64.0,14.0,10.0,10.0
255,127.75551102204408,0.0,67.0,13.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,3.0,70.0,7.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,70.0,3.0,7.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0,0.0,64.0,16.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,2.0,62.0,16.0,10.0,10.0
256,128.2565130260521,1.0,69.0,10.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,3.0,63.0,14.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,5.0,67.0,8.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,66.0,4.0,10.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,0.0,63.0,17.0,10.0,10.0,2.0,71.0,7.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,1.0,62.0,17.0,10.0,10.0
257,128.75751503006012,0.0,70.0,10.0,10.0,10.0,0.0,72.0,8.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0,7.0,64.0,9.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,5.0,63.0,12.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,65.0,4.0,11.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0,0.0,64.0,16.0,10.0,10.0,3.0,66.0,11.0,10.0,10.0,75.0,0.0,5.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,1.0,64.0,15.0,10.0,10.0
258,129.25851703406812,0.0,72.0,8.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,3.0,68.0,9.0,10.0,10.0,7.0,61.0,12.0,10.0,10.0,65.0,3.0,12.0,10.0,10.0,6.0,65.0,9.0,10.0,10.0,73.0,2.0,5.0,10.0,10.0,62.0,3.0,15.0,10.0,10.0,74.0,1.0,5.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0,1.0,63.0,16.0,10.0,10.0,5.0,66.0,9.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,71.0,3.0,6.0,10.0,10.0,3.0,61.0,16.0,10.0,10.0
259,129.75951903807615,0.0,74.0,6.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,4.0,61.0,15.0,10.0,10.0,65.0,5.0,10.0,10.0,10.0,6.0,61.0,13.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,62.0,4.0,14.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,2.0,70.0,8.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0,4.0,66.0,10.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,70.0,3.0,7.0,10.0,10.0,2.0,59.0,19.0,10.0,10.0
260,130.26052104208415,0.0,75.0,5.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,5.0,62.0,13.0,10.0,10.0,4.0,61.0,15.0,10.0,10.0,61.0,5.0,14.0,10.0,10.0,5.0,63.0,12.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,67.0,4.0,9.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,1.0,62.0,17.0,10.0,10.0,4.0,62.0,14.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,69.0,2.0,9.0,10.0,10.0,3.0,58.0,19.0,10.0,10.0
261,130.76152304609218,0.0,72.0,8.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0,4.0,59.0,17.0,10.0,10.0,4.0,54.0,22.0,10.0,10.0,63.0,4.0,13.0,10.0,10.0,3.0,64.0,13.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,62.0,3.0,15.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0,6.0,60.0,14.0,10.0,10.0,76.0,0.0,4.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,3.0,60.0,17.0,10.0,10.0
262,131.26252505010018,2.0,74.0,4.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,8.0,54.0,18.0,10.0,10.0,5.0,59.0,16.0,10.0,10.0,62.0,4.0,14.0,10.0,10.0,4.0,63.0,13.0,10.0,10.0,71.0,2.0,7.0,10.0,10.0,63.0,3.0,14.0,10.0,10.0,64.0,2.0,14.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,1.0,63.0,16.0,10.0,10.0,5.0,60.0,15.0,10.0,10.0,75.0,0.0,5.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,3.0,58.0,19.0,10.0,10.0
263,131.7635270541082,1.0,72.0,7.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,8.0,55.0,17.0,10.0,10.0,6.0,59.0,15.0,10.0,10.0,64.0,2.0,14.0,10.0,10.0,3.0,61.0,16.0,10.0,10.0,68.0,3.0,9.0,10.0,10.0,64.0,4.0,12.0,10.0,10.0,70.0,3.0,7.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0,4.0,63.0,13.0,10.0,10.0,4.0,62.0,14.0,10.0,10.0,75.0,0.0,5.0,10.0,10.0,64.0,2.0,14.0,10.0,10.0,3.0,63.0,14.0,10.0,10.0
264,132.2645290581162,1.0,69.0,10.0,10.0,10.0,0.0,65.0,15.0,10.0,10.0,8.0,55.0,17.0,10.0,10.0,7.0,64.0,9.0,10.0,10.0,70.0,3.0,7.0,10.0,10.0,2.0,64.0,14.0,10.0,10.0,70.0,3.0,7.0,10.0,10.0,66.0,7.0,7.0,10.0,10.0,71.0,2.0,7.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,3.0,63.0,14.0,10.0,10.0,3.0,63.0,14.0,10.0,10.0,77.0,0.0,3.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,4.0,65.0,11.0,10.0,10.0
265,132.76553106212424,1.0,70.0,9.0,10.0,10.0,0.0,65.0,15.0,10.0,10.0,7.0,57.0,16.0,10.0,10.0,7.0,64.0,9.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0,71.0,2.0,7.0,10.0,10.0,63.0,5.0,12.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,5.0,65.0,10.0,10.0,10.0,1.0,62.0,17.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0
266,133.26653306613224,1.0,70.0,9.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,7.0,53.0,20.0,10.0,10.0,9.0,62.0,9.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,1.0,64.0,15.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,64.0,3.0,13.0,10.0,10.0,66.0,1.0,13.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,7.0,63.0,10.0,10.0,10.0,1.0,63.0,16.0,10.0,10.0,75.0,0.0,5.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0
267,133.76753507014027,1.0,69.0,10.0,10.0,10.0,3.0,69.0,8.0,10.0,10.0,9.0,54.0,17.0,10.0,10.0,6.0,64.0,10.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,0.0,66.0,14.0,10.0,10.0,67.0,3.0,10.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,0.0,72.0,8.0,10.0,10.0,3.0,68.0,9.0,10.0,10.0,5.0,61.0,14.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,73.0,2.0,5.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0
268,134.26853707414827,1.0,62.0,17.0,10.0,10.0,4.0,69.0,7.0,10.0,10.0,8.0,56.0,16.0,10.0,10.0,4.0,61.0,15.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,63.0,2.0,15.0,10.0,10.0,69.0,2.0,9.0,10.0,10.0,72.0,2.0,6.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,5.0,68.0,7.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0
269,134.7695390781563,2.0,63.0,15.0,10.0,10.0,3.0,67.0,10.0,10.0,10.0,6.0,61.0,13.0,10.0,10.0,2.0,62.0,16.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,64.0,1.0,15.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,73.0,2.0,5.0,10.0,10.0,2.0,72.0,6.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,6.0,61.0,13.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0
270,135.2705410821643,2.0,70.0,8.0,10.0,10.0,2.0,70.0,8.0,10.0,10.0,9.0,61.0,10.0,10.0,10.0,1.0,64.0,15.0,10.0,10.0,69.0,2.0,9.0,10.0,10.0,2.0,65.0,13.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,7.0,59.0,14.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,3.0,68.0,9.0,10.0,10.0
271,135.77154308617233,2.0,72.0,6.0,10.0,10.0,1.0,67.0,12.0,10.0,10.0,8.0,55.0,17.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,3.0,61.0,16.0,10.0,10.0,68.0,0.0,12.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,8.0,58.0,14.0,10.0,10.0,64.0,5.0,11.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,2.0,69.0,9.0,10.0,10.0
272,136.27254509018036,2.0,74.0,4.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,7.0,56.0,17.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,3.0,63.0,14.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,69.0,2.0,9.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,7.0,57.0,16.0,10.0,10.0,62.0,3.0,15.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,4.0,69.0,7.0,10.0,10.0
273,136.77354709418836,1.0,72.0,7.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0,8.0,56.0,16.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0,75.0,0.0,5.0,10.0,10.0,4.0,64.0,12.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,72.0,3.0,5.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0,0.0,75.0,5.0,10.0,10.0,7.0,59.0,14.0,10.0,10.0,60.0,4.0,16.0,10.0,10.0,68.0,0.0,12.0,10.0,10.0,3.0,66.0,11.0,10.0,10.0
274,137.2745490981964,2.0,73.0,5.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,9.0,56.0,15.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,75.0,0.0,5.0,10.0,10.0,0.0,64.0,16.0,10.0,10.0,71.0,2.0,7.0,10.0,10.0,67.0,4.0,9.0,10.0,10.0,75.0,0.0,5.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,0.0,77.0,3.0,10.0,10.0,6.0,54.0,20.0,10.0,10.0,61.0,2.0,17.0,10.0,10.0,70.0,2.0,8.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0
275,137.7755511022044,2.0,72.0,6.0,10.0,10.0,0.0,72.0,8.0,10.0,10.0,5.0,56.0,19.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,75.0,0.0,5.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,66.0,3.0,11.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,1.0,73.0,6.0,10.0,10.0,4.0,53.0,23.0,10.0,10.0,60.0,3.0,17.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,1.0,74.0,5.0,10.0,10.0
276,138.27655310621242,1.0,68.0,11.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,7.0,57.0,16.0,10.0,10.0,3.0,67.0,10.0,10.0,10.0,74.0,0.0,6.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,65.0,3.0,12.0,10.0,10.0,75.0,0.0,5.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,4.0,54.0,22.0,10.0,10.0,65.0,3.0,12.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0
277,138.77755511022042,1.0,67.0,12.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,7.0,59.0,14.0,10.0,10.0,3.0,69.0,8.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,70.0,0.0,10.0,10.0,10.0,66.0,2.0,12.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,6.0,57.0,17.0,10.0,10.0,61.0,4.0,15.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,1.0,73.0,6.0,10.0,10.0
278,139.27855711422845,0.0,74.0,6.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,4.0,62.0,14.0,10.0,10.0,5.0,66.0,9.0,10.0,10.0,71.0,0.0,9.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0,67.0,1.0,12.0,10.0,10.0,67.0,4.0,9.0,10.0,10.0,74.0,1.0,5.0,10.0,10.0,3.0,68.0,9.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,8.0,64.0,8.0,10.0,10.0,63.0,3.0,14.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,1.0,72.0,7.0,10.0,10.0
279,139.77955911823645,0.0,73.0,7.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,5.0,58.0,17.0,10.0,10.0,3.0,66.0,11.0,10.0,10.0,68.0,4.0,8.0,10.0,10.0,0.0,73.0,7.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,65.0,3.0,12.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,2.0,70.0,8.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,7.0,58.0,15.0,10.0,10.0,65.0,3.0,12.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,1.0,73.0,6.0,10.0,10.0
280,140.28056112224448,0.0,74.0,6.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,6.0,59.0,15.0,10.0,10.0,2.0,64.0,14.0,10.0,10.0,64.0,3.0,13.0,10.0,10.0,0.0,74.0,6.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,4.0,57.0,19.0,10.0,10.0,65.0,3.0,12.0,10.0,10.0,73.0,1.0,6.0,10.0,10.0,1.0,76.0,3.0,10.0,10.0
281,140.78156312625248,0.0,72.0,8.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,4.0,59.0,17.0,10.0,10.0,1.0,65.0,14.0,10.0,10.0,64.0,0.0,16.0,10.0,10.0,0.0,75.0,5.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,66.0,3.0,11.0,10.0,10.0,67.0,2.0,11.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,4.0,57.0,19.0,10.0,10.0,67.0,1.0,12.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,1.0,78.0,1.0,10.0,10.0
282,141.2825651302605,0.0,69.0,11.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,1.0,62.0,17.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,72.0,1.0,7.0,10.0,10.0,65.0,2.0,13.0,10.0,10.0,69.0,0.0,11.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,2.0,72.0,6.0,10.0,10.0,4.0,60.0,16.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,1.0,79.0,0.0,10.0,10.0
283,141.7835671342685,0.0,68.0,12.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,1.0,66.0,13.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,65.0,1.0,14.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,66.0,1.0,13.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,2.0,60.0,18.0,10.0,10.0,65.0,1.0,14.0,10.0,10.0,69.0,1.0,10.0,10.0,10.0,1.0,75.0,4.0,10.0,10.0
284,142.28456913827654,1.0,68.0,11.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0,1.0,62.0,17.0,10.0,10.0,68.0,0.0,12.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,64.0,1.0,15.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,2.0,71.0,7.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,5.0,63.0,12.0,10.0,10.0,65.0,3.0,12.0,10.0,10.0,64.0,3.0,13.0,10.0,10.0,1.0,75.0,4.0,10.0,10.0
285,142.78557114228457,0.0,74.0,6.0,10.0,10.0,0.0,66.0,14.0,10.0,10.0,0.0,71.0,9.0,10.0,10.0,2.0,62.0,16.0,10.0,10.0,68.0,0.0,12.0,10.0,10.0,1.0,68.0,11.0,10.0,10.0,65.0,0.0,15.0,10.0,10.0,71.0,1.0,8.0,10.0,10.0,65.0,2.0,13.0,10.0,10.0,2.0,71.0,7.0,10.0,10.0,0.0,70.0,10.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,64.0,5.0,11.0,10.0,10.0,69.0,2.0,9.0,10.0,10.0,1.0,76.0,3.0,10.0,10.0
286,143.28657314629257,1.0,72.0,7.0,10.0,10.0,2.0,65.0,13.0,10.0,10.0,1.0,74.0,5.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,63.0,0.0,17.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,66.0,4.0,10.0,10.0,10.0,2.0,71.0,7.0,10.0,10.0,2.0,66.0,12.0,10.0,10.0,2.0,68.0,10.0,10.0,10.0,62.0,5.0,13.0,10.0,10.0,64.0,2.0,14.0,10.0,10.0,0.0,72.0,8.0,10.0,10.0
287,143.7875751503006,0.0,74.0,6.0,10.0,10.0,3.0,64.0,13.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,3.0,69.0,8.0,10.0,10.0,67.0,0.0,13.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0,66.0,0.0,14.0,10.0,10.0,65.0,2.0,13.0,10.0,10.0,69.0,4.0,7.0,10.0,10.0,0.0,67.0,13.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0,2.0,63.0,15.0,10.0,10.0,59.0,5.0,16.0,10.0,10.0,64.0,3.0,13.0,10.0,10.0,1.0,71.0,8.0,10.0,10.0
288,144.2885771543086,1.0,73.0,6.0,10.0,10.0,4.0,63.0,13.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,3.0,70.0,7.0,10.0,10.0,73.0,0.0,7.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,70.0,1.0,9.0,10.0,10.0,68.0,2.0,10.0,10.0,10.0,68.0,3.0,9.0,10.0,10.0,1.0,66.0,13.0,10.0,10.0,0.0,68.0,12.0,10.0,10.0,3.0,65.0,12.0,10.0,10.0,63.0,3.0,14.0,10.0,10.0,62.0,3.0,15.0,10.0,10.0,2.0,73.0,5.0,10.0,10.0
289,144.78957915831663,1.0,73.0,6.0,10.0,10.0,3.0,65.0,12.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0,72.0,0.0,8.0,10.0,10.0,1.0,69.0,10.0,10.0,10.0,72.0,2.0,6.0,10.0,10.0,68.0,3.0,9.0,10.0,10.0,68.0,1.0,11.0,10.0,10.0,2.0,65.0,13.0,10.0,10.0,0.0,69.0,11.0,10.0,10.0,2.0,67.0,11.0,10.0,10.0,64.0,2.0,14.0,10.0,10.0,67.0,5.0,8.0,10.0,10.0,1.0,70.0,9.0,10.0,10.0
